loss,accuracy,val_loss,val_accuracy,lr,policy
1.85E-05,1,0.037715748,0.994499981,3.33E-05,4
2.25E-05,1,0.038018268,0.994499981,3.33E-05,4
1.82E-05,1,0.038165554,0.994499981,3.33E-05,4
1.82E-05,1,0.038211994,0.994499981,3.33E-05,4
2.30E-05,1,0.037814926,0.994499981,3.33E-05,4
1.42E-05,1,0.037957501,0.994499981,1.11E-05,4
1.65E-05,1,0.038013238,0.994499981,1.11E-05,4
1.57E-05,1,0.038002875,0.994499981,1.11E-05,4
1.70E-05,1,0.037978739,0.994499981,1.11E-05,4
1.98E-05,1,0.03784718,0.994499981,1.11E-05,4
1.90E-05,1,0.037899572,0.994499981,1.11E-05,4
2.08E-05,1,0.037990008,0.994499981,1.11E-05,4
1.36E-05,1,0.03811875,0.994499981,1.11E-05,4
1.37E-05,1,0.037968621,0.994499981,1.11E-05,4
1.62E-05,1,0.038118873,0.994499981,1.11E-05,4
0.029032256,0.991703689,0.333778262,0.9745,0.0003,5
0.021696461,0.993574083,0.101388104,0.981666684,0.0003,5
0.020255923,0.993962944,0.066418648,0.98299998,0.0003,5
0.016325343,0.995148122,0.084544525,0.974333346,0.0003,5
0.020957749,0.993981481,0.082460053,0.982333362,0.0003,5
0.021990681,0.993425906,0.078564517,0.983166695,0.0003,5
0.013703965,0.9958148,0.050380055,0.988666654,0.0003,5
0.017130909,0.994870365,0.063730642,0.983666658,0.0003,5
0.011197227,0.996481478,0.070678256,0.982833326,0.0003,5
0.010752736,0.996611118,0.06029506,0.986000001,0.0003,5
0.00985514,0.997148156,0.063173816,0.986666679,0.0003,5
0.009576659,0.996814787,0.064606331,0.984166682,0.0003,5
0.013379191,0.995851874,0.0731287,0.978666663,0.0003,5
0.017241938,0.995222211,0.161082044,0.965499997,0.0003,5
0.013505742,0.995666683,0.072902538,0.98483336,0.0003,5
0.01354917,0.995796323,0.09764345,0.975166678,0.0003,5
0.012881952,0.995870352,0.06427104,0.985499978,0.0003,5
0.006248218,0.998074055,0.054944307,0.987500012,0.0001,5
0.005456842,0.998111129,0.056855876,0.986999989,0.0001,5
0.003416445,0.998962939,0.062423248,0.986666679,0.0001,5
0.004289551,0.998703718,0.05335591,0.987833321,0.0001,5
0.004462386,0.998592615,0.065353833,0.986000001,0.0001,5
0.004135476,0.998907387,0.063532114,0.984000027,0.0001,5
0.003712785,0.99875927,0.060719736,0.986000001,0.0001,5
0.005685764,0.998240769,0.056800384,0.986000001,0.0001,5
0.00346015,0.998796284,0.064319983,0.985499978,0.0001,5
0.004973656,0.998462975,0.052851666,0.989166677,0.0001,5
0.003388615,0.998814821,0.056054566,0.987833321,3.33E-05,5
0.00511612,0.998555541,0.056450006,0.987166643,3.33E-05,5
0.00282801,0.99914813,0.058196951,0.986500025,3.33E-05,5
0.002639241,0.99914813,0.053642247,0.986999989,3.33E-05,5
0.003195115,0.998925924,0.055946466,0.986666679,3.33E-05,5
0.003586893,0.998925924,0.056805223,0.987500012,3.33E-05,5
0.001956107,0.999333322,0.057360861,0.987666667,3.33E-05,5
0.002185659,0.999407411,0.064158827,0.986833334,3.33E-05,5
0.001714842,0.999407411,0.062141977,0.986166656,3.33E-05,5
0.001882907,0.999296308,0.063510984,0.987166643,3.33E-05,5
0.00280101,0.999111116,0.063327998,0.986666679,1.11E-05,5
0.002274416,0.999296308,0.062044591,0.986999989,1.11E-05,5
0.00317283,0.999037027,0.061690565,0.986666679,1.11E-05,5
0.002608072,0.999314845,0.063219249,0.986333311,1.11E-05,5
0.00228941,0.999296308,0.060856927,0.986500025,1.11E-05,5
0.001620405,0.999481499,0.059072509,0.986833334,1.11E-05,5
0.002114425,0.999388874,0.059547789,0.986833334,1.11E-05,5
0.002445635,0.999314845,0.061085258,0.987166643,1.11E-05,5
0.002059777,0.999351859,0.06277518,0.986666679,1.11E-05,5
0.002131583,0.999203682,0.062035833,0.986166656,1.11E-05,5
