loss,accuracy,val_loss,val_accuracy,lr,policy
0.170330986,0.943199992,0.298312366,0.910600007,5.00E-05,2
0.14368774,0.951355577,0.289669484,0.913800001,5.00E-05,2
0.132262036,0.955555558,0.297565669,0.913999975,5.00E-05,2
0.119583063,0.959955573,0.295591116,0.910600007,5.00E-05,2
0.163825169,0.944933355,0.295440555,0.911800027,5.00E-05,2
0.130147621,0.956555545,0.293775856,0.913399994,5.00E-05,2
0.103191882,0.965133309,0.29404211,0.913200021,5.00E-05,2
0.128458485,0.956711113,0.306497544,0.908999979,5.00E-05,2
0.154924288,0.947511137,0.310841113,0.909600019,5.00E-05,2
0.133710921,0.954822242,0.304746717,0.9102,5.00E-05,2
0.134252787,0.955200016,0.298329115,0.911800027,5.00E-05,2
0.126282945,0.958244443,0.297546506,0.912400007,5.00E-05,2
0.085389212,0.971822202,0.294065237,0.915400028,2.50E-05,2
0.159024388,0.945644438,0.293020397,0.915400028,2.50E-05,2
0.128536731,0.957177758,0.289122552,0.913399994,2.50E-05,2
0.094135299,0.96855557,0.298491836,0.914399981,2.50E-05,2
0.128861725,0.956755579,0.300671309,0.911599994,2.50E-05,2
0.12304797,0.959511101,0.296296388,0.912,2.50E-05,2
0.125875905,0.958711088,0.300412178,0.912999988,2.50E-05,2
0.112411238,0.961644471,0.30071786,0.912800014,2.50E-05,2
0.069023997,0.977155566,0.305004716,0.911599994,2.50E-05,2
0.12417414,0.957866669,0.308019936,0.910000026,2.50E-05,2
0.13258417,0.956288874,0.30000183,0.913999975,2.50E-05,2
0.10041827,0.965688884,0.310885578,0.914200008,2.50E-05,2
0.117573492,0.961266696,0.31200698,0.91140002,2.50E-05,2
0.103433758,0.965711117,0.306464016,0.914399981,1.25E-05,2
0.109712303,0.963533342,0.306079388,0.914799988,1.25E-05,2
0.112902649,0.96368891,0.30219993,0.916199982,1.25E-05,2
0.076817915,0.97420001,0.312815785,0.915199995,1.25E-05,2
0.081240185,0.972911119,0.306956589,0.917400002,1.25E-05,2
0.092732787,0.968999982,0.317291439,0.914600015,1.25E-05,2
0.094113447,0.968155563,0.314681321,0.915799975,1.25E-05,2
0.097896129,0.966977775,0.310344726,0.917200029,1.25E-05,2
0.09797959,0.967577755,0.307370007,0.916000009,1.25E-05,2
0.087483793,0.971111119,0.308599621,0.917200029,1.25E-05,2
0.090032436,0.970111132,0.309666127,0.916000009,6.25E-06,2
0.08242891,0.973133326,0.306293666,0.916000009,6.25E-06,2
0.108471535,0.964355528,0.315304846,0.913800001,6.25E-06,2
0.080828346,0.973377764,0.312705457,0.914799988,6.25E-06,2
0.087054148,0.97197777,0.316476941,0.914799988,6.25E-06,2
0.086525902,0.97128886,0.317616314,0.914399981,6.25E-06,2
0.075635664,0.975155532,0.318126768,0.915000021,6.25E-06,2
0.091839984,0.969466686,0.30365032,0.917200029,6.25E-06,2
0.067285031,0.977933347,0.310629934,0.917400002,6.25E-06,2
0.087980613,0.971244454,0.314539999,0.916000009,6.25E-06,2
0.072804473,0.975444436,0.318069458,0.916199982,3.13E-06,2
0.104658581,0.965200007,0.315376252,0.915799975,3.13E-06,2
0.112793118,0.961844444,0.314852804,0.914600015,3.13E-06,2
0.080214694,0.973288894,0.307821959,0.916400015,3.13E-06,2
0.077569887,0.975199997,0.307483613,0.916800022,3.13E-06,2
0.083397515,0.971755564,0.315565348,0.915600002,3.13E-06,2
0.094606251,0.96804446,0.316386878,0.915600002,3.13E-06,2
0.096070267,0.968088865,0.320143014,0.915400028,3.13E-06,2
0.08536163,0.971688867,0.312377661,0.914200008,3.13E-06,2
0.08027257,0.973222196,0.309158623,0.916999996,3.13E-06,2
1.680750012,0.42515555,1.55065918,0.480399996,1.00E-04,3
0.748659909,0.735711098,1.171568394,0.625,1.00E-04,3
0.376873046,0.872155547,1.146671414,0.645799994,1.00E-04,3
0.155606553,0.953911126,1.362995505,0.638199985,1.00E-04,3
0.060596786,0.984155536,1.546072483,0.646399975,1.00E-04,3
0.030469162,0.99231112,1.76986599,0.647599995,1.00E-04,3
0.021130631,0.994799972,1.916715622,0.641200006,1.00E-04,3
0.022823149,0.993577778,1.97389102,0.647599995,1.00E-04,3
0.025430582,0.992133319,2.138353586,0.636600018,1.00E-04,3
0.034953386,0.98897779,2.076151371,0.640200019,1.00E-04,3
0.039302815,0.98726666,2.140301704,0.646399975,1.00E-04,3
0.03760739,0.987222195,2.08601737,0.649600029,1.00E-04,3
0.029171262,0.990066648,2.173117638,0.646399975,1.00E-04,3
0.013687414,0.995755553,2.187157393,0.654200017,5.00E-05,3
0.003656795,0.999133348,2.24608469,0.654600024,5.00E-05,3
0.002277698,0.999599993,2.283403397,0.654399991,5.00E-05,3
0.001556083,0.999844432,2.310591698,0.652400017,5.00E-05,3
0.001031134,0.999933362,2.341387987,0.653400004,5.00E-05,3
0.000847031,0.999955535,2.366121769,0.656199992,5.00E-05,3
0.000877337,0.999911129,2.397324324,0.656400025,5.00E-05,3
0.000779502,0.999911129,2.407145977,0.656400025,5.00E-05,3
